Demand ID,Role Status,Region,Project Name,Project Type,Demand Received Date,Track,Location Shore,Primary Skill (Must have),Grade,Role Start Date,Role End Date,Number of FTE,Email,First Name,Last Name,Employment Details Hire Date,Work Region,Designation,Pay Grade,Competency,Onsite/ Offshore,Allocation Status,Skills,Employment ID
2117,Staffed,EUK,Avila-Mcconnell,Impl,6/24/2024,HCM,Onsite,Onboarding Journeys,G8,12/13/2025,8/29/2026,0.9,amybrown@example.net,Jennifer,Hudson,9/26/2024,AMEA - KSA,Manager II - Projects,T2-Programmer Trainee,AD,Offshore,Bench,"AP,AR",79904
4703,Staffed,AMEA,Johnson-Martin,CEMS,1/8/2024,HCM,Offshore,Core HR & Payroll,G8,12/4/2025,9/19/2026,1,robertsonchristine@example.org,Patricia,Odom,6/18/2023,AMEA - KSA,Manager II - Projects,T2-Programmer Trainee,PRGM,Onsite,Freshers Training,"AP,AR",13295
8267,Staffed,EUK,"Kent, Rhodes and Brown",CEMS,1/13/2024,FIN,Onsite,"Core HR,Talent",T2,12/30/2024,7/28/2026,0.8,mgarcia@example.org,Donna,Watson,12/5/2022,AMEA - KSA,Manager II - Projects,07-Grade 7,PRGM,Onsite,Bench,SQL,98962
5475,Staffed,NA,Turner-Briggs,CEMS,7/25/2024,HCM,Onsite,Onboarding Journeys,G5,9/22/2025,8/22/2026,0.6,cohencassandra@example.com,Tamara,Valdez,6/1/2024,AMEA - KSA,Associate Consultant,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"Core HR,Talent",41036
2846,Staffed,NA,Spencer-Miller,Impl,10/11/2024,FIN,Offshore,Redwood HCM - Core HR and ORC,G6,9/15/2025,11/25/2026,0.9,elizabethduncan@example.net,Jessica,Contreras,4/29/2024,UK/EUROPE - UK,Manager II - Projects,10-Grade 9,SCM,Onsite,Freshers Training,"Core HR,ORC,Absence",88541
3258,Open,AMEA,"Davis, Macias and Cross",CEMS,12/11/2024,FIN,Offshore,Core HR & Payroll,G5,9/16/2025,12/16/2025,0.7,austin16@example.com,Joshua,Moss,1/19/2023,AMEA - KSA,Manager I - Delivery,09-Grade 9,AD,Onsite,Bench,"AP,AR",61064
4273,Open,NA,Swanson and Sons,Impl,3/21/2024,FIN,Offshore,Redwood HCM - Core HR and ORC,G5,8/17/2025,1/31/2026,0.7,caldwellbradley@example.com,Lisa,Morrison,1/29/2023,AMEA - KSA,Sr. Consultant II,10-Grade 9,AD,Offshore,Freshers Training,"Core HR,Talent",68139
5995,Staffed,AMEA,"Munoz, Jacobs and Hall",Impl,4/14/2024,HCM,Onsite,Onboarding Journeys,G6,10/15/2025,8/26/2026,0.5,amy03@example.net,Robert,Jones,12/22/2023,UK/EUROPE - UK,Consultant I,05-Grade 5,HCM,Onsite,Freshers Training,"AP,AR",39624
7723,Staffed,AMEA,"Thompson, Curry and Austin",CEMS,7/1/2024,HCM,Offshore,Core HR & Payroll,G10,1/22/2025,10/8/2026,0.8,knightdaniel@example.net,Mia,Kirk,3/23/2020,UK/EUROPE - UK,Manager II - Projects,10-Grade 9,ERP Finance,Onsite,Bench,SQL,93473
1893,Open,AMEA,Wilson Group,CEMS,7/3/2024,FIN,Offshore,Core HR & Payroll,G6,10/13/2025,10/22/2026,0.8,jennifer46@example.com,Ashley,Vasquez,4/28/2020,AMEA - KSA,Manager II - Projects,10-Grade 9,SCM,Onsite,Freshers Training,PM,49716
6998,Open,NA,Stephens and Sons,Impl,1/10/2024,HCM,Offshore,Core HR & Payroll,G6,5/18/2025,7/16/2026,0.9,cindywilliams@example.com,William,Young,5/24/2021,AMEA - KSA,Manager I - Delivery,04-Grade 4,ERP Finance,Onsite,Bench,"AP,AR",37005
2588,Staffed,EUK,"Miller, Harris and Brown",CEMS,3/15/2024,FIN,Onsite,Redwood HCM - Core HR and ORC,G5,2/10/2025,2/27/2026,1,kathrynthornton@example.net,Peter,Dunlap,9/28/2022,UK/EUROPE - UK,Associate Consultant,07-Grade 7,HCM,Onsite,On Project - Partial,"Core HR,ORC,Absence",73652
6235,Staffed,EUK,"Armstrong, Avila and Martin",CEMS,5/12/2024,FIN,Onsite,Core HR & Payroll,G6,2/10/2025,6/27/2026,0.6,brendanpruitt@example.org,Sharon,Chan,8/25/2021,UK/EUROPE - UK,Consultant I,09-Grade 9,AD,Offshore,On Project - Fulltime,PM,45471
9209,Open,NA,Weber Inc,CEMS,8/7/2024,FIN,Onsite,Redwood HCM - Core HR and ORC,G6,8/29/2025,3/9/2026,0.6,whitesean@example.org,Sabrina,Anderson,2/22/2024,NA,Consultant I,09-Grade 9,PRGM,Onsite,On Project - Fulltime,"ORC,Talent",36597
4291,Open,NA,"Murphy, Castillo and Martin",Impl,3/2/2024,FIN,Onsite,Redwood HCM - Core HR and ORC,G6,8/9/2025,3/18/2026,0.6,joshua13@example.net,Mark,Bennett,4/1/2024,UK/EUROPE - UK,Consultant I,T2-Programmer Trainee,ERP Finance,Offshore,Freshers Training,"Core HR,Talent",20729
7990,Open,EUK,Ward and Sons,CEMS,11/28/2024,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,5/3/2025,7/13/2026,1,stephenfreeman@example.net,Andrew,Sullivan,11/6/2024,AMEA - KSA,Consultant II,T2-Programmer Trainee,AD,Offshore,On Project - Fulltime,"AP,AR",77719
8562,Staffed,AMEA,"Foster, Cox and Norris",CEMS,11/1/2024,HCM,Offshore,Redwood HCM - Core HR and ORC,G5,7/22/2025,2/6/2026,0.5,mary57@example.com,Wendy,Walker,4/14/2021,AMEA - KSA,Consultant I,09-Grade 9,AD,Offshore,Freshers Training,"Core HR,ORC,Absence",83049
6170,Staffed,EUK,Fleming-Aguirre,Impl,3/11/2024,HCM,Offshore,Onboarding Journeys,G10,8/11/2025,12/11/2026,0.9,shieldstyler@example.com,Shawn,Mclaughlin,2/2/2023,NA,Consultant II,09-Grade 9,AD,Onsite,Freshers Training,PM,12387
8037,Staffed,NA,Simpson and Sons,Impl,9/3/2024,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2/24/2025,7/10/2026,0.9,matthew58@example.com,Daniel,Tate,10/5/2024,CORPORATE,Consultant II,T2-Programmer Trainee,SCM,Offshore,Bench,"Core HR,ORC,Absence",40695
9659,Staffed,EUK,Morgan LLC,CEMS,2/18/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,10/8/2025,1/8/2026,0.9,barajasmercedes@example.net,Vicki,Aguirre,11/25/2021,NA,Sr. Consultant II,07-Grade 7,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",38487
2230,Staffed,EUK,Torres and Sons,CEMS,1/15/2024,FIN,Onsite,"Core HR,Talent",G10,1/1/2025,5/6/2026,0.8,erin84@example.com,Joshua,Reyes,12/28/2023,UK/EUROPE - UK,Manager I - Delivery,09-Grade 9,ERP Finance,Offshore,Bench,"Core HR,Talent",14297
9955,Staffed,AMEA,Roberts-Vang,Impl,8/31/2024,FIN,Onsite,Onboarding Journeys,G5,8/30/2025,1/28/2026,1,christinalynch@example.com,Olivia,Garcia,8/11/2022,CORPORATE,Associate Consultant,T2-Programmer Trainee,ERP Finance,Offshore,Freshers Training,"ORC,Talent",15338
4697,Open,NA,Krueger-Alvarez,Impl,4/13/2024,HCM,Offshore,Core HR & Payroll,G8,9/17/2025,12/31/2025,0.6,bryantstephen@example.com,Jonathan,Cummings,8/11/2022,AMEA - KSA,Sr. Consultant II,07-Grade 7,ERP Finance,Onsite,Freshers Training,"AP,AR",95434
1983,Staffed,EUK,Gay-Murphy,CEMS,8/5/2024,FIN,Offshore,Core HR & Payroll,G10,3/15/2025,7/31/2026,1,kmccullough@example.com,Jessica,Hart,6/8/2024,UK/EUROPE - UK,Manager II - Projects,07-Grade 7,ERP Finance,Offshore,On Project - Fulltime,PM,88345
9122,Open,AMEA,Chapman-Moore,CEMS,4/29/2024,FIN,Onsite,"Core HR,Talent",G10,11/8/2025,7/7/2026,0.6,patrickfoster@example.com,Gregory,Rodriguez,5/25/2024,CORPORATE,Consultant II,09-Grade 9,PRGM,Offshore,On Project - Partial,"AP,AR",91005
1544,Staffed,AMEA,Davis-Mclaughlin,Impl,12/7/2024,HCM,Onsite,Core HR & Payroll,G8,11/12/2025,5/13/2026,0.6,erin84@example.com,Joshua,Reyes,12/28/2023,UK/EUROPE - UK,Manager I - Delivery,09-Grade 9,ERP Finance,Offshore,Bench,"Core HR,Talent",14297
9429,Open,AMEA,"Thompson, Stevens and Mitchell",Impl,1/18/2024,FIN,Onsite,"Core HR,Talent",G5,7/12/2025,9/29/2026,0.7,stephenmedina@example.net,Christopher,Davis,12/2/2022,AMEA - KSA,Sr. Consultant II,09-Grade 9,ERP Finance,Onsite,Freshers Training,"Core HR,Talent",97725
3928,Open,AMEA,Meyer-Turner,CEMS,5/3/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,6/22/2025,6/11/2026,0.7,johnnyschmidt@example.com,Deborah,Lewis,8/21/2020,CORPORATE,Associate Consultant,04-Grade 4,ERP Finance,Onsite,On Project - Fulltime,"Core HR,ORC,Absence",63652
5116,Open,AMEA,Meza Inc,Impl,7/5/2024,FIN,Onsite,Core HR & Payroll,T2,3/20/2025,10/14/2026,0.7,wedwards@example.com,Steven,Stewart,6/4/2024,NA,Manager II - Projects,07-Grade 7,PRGM,Onsite,On Project - Partial,"Core HR,ORC,Absence",61852
9690,Staffed,EUK,Brooks-Kramer,CEMS,11/24/2024,FIN,Offshore,"Core HR,Talent",G6,2/14/2025,12/24/2025,0.9,lbrown@example.com,Jared,Miller,1/9/2020,NA,Associate Consultant,T2-Programmer Trainee,HCM,Offshore,Freshers Training,"Core HR,Talent",21892
7328,Staffed,NA,Cruz-Williamson,Impl,6/26/2024,HCM,Offshore,Core HR & Payroll,G10,11/27/2025,3/27/2026,0.7,jeffreystrong@example.org,William,Murphy,8/8/2024,UK/EUROPE - UK,Associate Consultant,07-Grade 7,PRGM,Offshore,Freshers Training,"AP,AR",82607
6922,Staffed,NA,Morrison-Carter,Impl,3/12/2024,HCM,Onsite,Redwood HCM - Core HR and ORC,G6,5/10/2025,5/20/2026,0.9,robertoholmes@example.org,Laura,Edwards,10/27/2022,CORPORATE,Consultant I,10-Grade 9,AD,Offshore,Freshers Training,"Core HR,ORC,Absence",88047
4251,Open,NA,Yoder-Williams,CEMS,7/13/2024,HCM,Offshore,"Core HR,Talent",G6,9/3/2025,3/23/2026,0.5,brandonalexander@example.com,Kristen,Smith,3/19/2024,AMEA - KSA,Manager I - Delivery,10-Grade 9,ERP Finance,Onsite,Bench,SQL,13737
5613,Open,NA,Fry Inc,CEMS,11/11/2024,FIN,Offshore,Redwood HCM - Core HR and ORC,G8,12/11/2025,4/30/2026,0.6,jsanders@example.org,Jennifer,Weaver,5/31/2023,CORPORATE,Consultant I,05-Grade 5,AD,Onsite,On Project - Fulltime,"ORC,Talent",54095
8840,Staffed,AMEA,Martin-Salas,Impl,8/1/2024,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,5/31/2025,5/10/2026,1,sboyd@example.com,Megan,Hood,1/19/2021,UK/EUROPE - UK,Consultant II,09-Grade 9,AD,Onsite,On Project - Partial,"ORC,Talent",59070
4730,Staffed,EUK,Maxwell Ltd,Impl,3/17/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,6/10/2025,2/9/2026,0.7,aaronwilliams@example.org,Gloria,Martinez,10/20/2020,NA,Consultant II,07-Grade 7,PRGM,Onsite,Freshers Training,PM,47537
6974,Open,EUK,"Campbell, Miller and Rodriguez",CEMS,10/6/2024,FIN,Offshore,Redwood HCM - Core HR and ORC,G10,1/12/2025,9/27/2026,0.8,lblair@example.org,Terri,Mccarthy,8/6/2020,NA,Consultant II,10-Grade 9,HCM,Onsite,On Project - Fulltime,SQL,47965
5411,Staffed,EUK,Bowers-Evans,Impl,5/22/2024,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,7/21/2025,1/8/2026,0.7,juliawilliams@example.com,Kenneth,Garrison,4/8/2023,UK/EUROPE - UK,Manager II - Projects,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"Core HR,ORC,Absence",53095
4015,Staffed,NA,Clark Ltd,Impl,9/30/2024,HCM,Offshore,Redwood HCM - Core HR and ORC,G6,5/10/2025,1/22/2026,0.6,whitesean@example.org,Sabrina,Anderson,2/22/2024,NA,Consultant I,09-Grade 9,PRGM,Onsite,On Project - Fulltime,"ORC,Talent",36597
8289,Open,NA,Gay PLC,CEMS,8/27/2024,HCM,Offshore,Core HR & Payroll,G5,9/27/2025,10/28/2026,0.8,darrenobrien@example.org,Amanda,Woods,8/25/2023,CORPORATE,Consultant I,09-Grade 9,SCM,Offshore,On Project - Fulltime,"ORC,Talent",11479
3889,Staffed,AMEA,Taylor-King,CEMS,12/13/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2/16/2025,10/4/2026,1,hooddaniel@example.com,Kevin,Campos,3/25/2020,NA,Sr. Consultant II,05-Grade 5,ERP Finance,Offshore,Freshers Training,"Core HR,Talent",39123
9773,Open,AMEA,Lee Inc,CEMS,3/8/2024,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,1/4/2025,12/28/2025,0.7,thomasdaniel@example.com,Carly,Graves,7/20/2024,AMEA - KSA,Sr. Consultant II,04-Grade 4,ERP Finance,Onsite,Bench,"ORC,Talent",88211
8430,Staffed,EUK,Gomez LLC,CEMS,2/1/2024,HCM,Onsite,Onboarding Journeys,G8,12/5/2025,2/28/2026,0.7,thomasdaniel@example.com,Carly,Graves,7/20/2024,AMEA - KSA,Sr. Consultant II,04-Grade 4,ERP Finance,Onsite,Bench,"ORC,Talent",88211
2327,Staffed,NA,Chapman-Richmond,CEMS,11/5/2024,HCM,Offshore,Redwood HCM - Core HR and ORC,G6,2/24/2025,10/14/2026,0.9,kathrynthornton@example.net,Peter,Dunlap,9/28/2022,UK/EUROPE - UK,Associate Consultant,07-Grade 7,HCM,Onsite,On Project - Partial,"Core HR,ORC,Absence",73652
5481,Open,EUK,Cooper Ltd,CEMS,9/14/2024,FIN,Offshore,Redwood HCM - Core HR and ORC,G8,7/22/2025,8/27/2026,0.6,ubates@example.net,Jodi,Lee,10/21/2020,UK/EUROPE - UK,Manager II - Projects,10-Grade 9,ERP Finance,Onsite,On Project - Partial,"ORC,Talent",90969
5689,Open,NA,Bishop PLC,CEMS,11/20/2024,HCM,Onsite,Redwood HCM - Core HR and ORC,G10,7/25/2025,5/11/2026,0.7,lisacurtis@example.org,Joseph,Wolf,6/22/2023,AMEA - KSA,Consultant I,05-Grade 5,SCM,Offshore,Bench,"AP,AR",44276
2243,Staffed,AMEA,Cole Inc,CEMS,10/4/2024,HCM,Offshore,Onboarding Journeys,G6,11/14/2025,7/9/2026,0.6,donald09@example.org,Kevin,Spence,4/24/2024,AMEA - KSA,Sr. Consultant II,09-Grade 9,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",74532
4491,Open,NA,Velazquez-Frye,CEMS,2/4/2024,HCM,Offshore,Core HR & Payroll,T2,4/5/2025,7/8/2026,0.5,umcintyre@example.net,Gary,Chapman,4/16/2022,NA,Manager I - Delivery,10-Grade 9,HCM,Onsite,On Project - Fulltime,"Core HR,ORC,Absence",64509
1997,Staffed,AMEA,"Taylor, Kent and Smith",Impl,12/16/2023,FIN,Offshore,Redwood HCM - Core HR and ORC,G10,10/20/2025,5/1/2026,0.9,hayesdawn@example.org,Lisa,Dillon,7/6/2020,AMEA - KSA,Consultant I,09-Grade 9,SCM,Offshore,Freshers Training,SQL,93337
9816,Open,EUK,Baker and Sons,CEMS,4/15/2024,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,7/28/2025,11/4/2026,0.6,bradleyrodriguez@example.net,Monica,Martin,3/2/2024,NA,Sr. Consultant II,T2-Programmer Trainee,HCM,Onsite,Bench,PM,78308
5128,Open,EUK,Garcia-Andrews,Impl,11/3/2024,HCM,Onsite,Core HR & Payroll,T2,12/6/2025,9/26/2026,0.6,johnsonjeremy@example.com,Zachary,Hooper,10/28/2020,CORPORATE,Sr. Consultant II,04-Grade 4,SCM,Onsite,Bench,"Core HR,ORC,Absence",64916
4954,Open,AMEA,Carrillo Inc,Impl,7/29/2024,FIN,Offshore,Core HR & Payroll,G8,9/2/2025,9/18/2026,0.6,jpowell@example.org,Ashley,Phillips,3/8/2024,UK/EUROPE - UK,Manager I - Delivery,T2-Programmer Trainee,ERP Finance,Offshore,On Project - Fulltime,"Core HR,ORC,Absence",10320
3819,Staffed,EUK,"Smith, Miller and Burnett",CEMS,2/12/2024,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,12/13/2025,5/11/2026,0.6,vanessagarcia@example.com,Glenn,Davenport,4/11/2021,NA,Manager I - Delivery,10-Grade 9,PRGM,Onsite,Freshers Training,"Core HR,ORC,Absence",39072
6803,Staffed,EUK,Miranda-Christensen,CEMS,10/17/2024,HCM,Offshore,Onboarding Journeys,G10,4/16/2025,1/8/2026,1,clarknatasha@example.com,Debra,Peters,4/21/2021,AMEA - KSA,Sr. Consultant II,07-Grade 7,ERP Finance,Offshore,Bench,"Core HR,Talent",60328
2108,Staffed,EUK,Vaughn-Harrell,Impl,1/20/2024,HCM,Offshore,Onboarding Journeys,G8,8/24/2025,6/11/2026,0.7,robinsondanielle@example.net,Reginald,Mata,6/8/2022,AMEA - KSA,Consultant I,T2-Programmer Trainee,ERP Finance,Onsite,On Project - Partial,"Core HR,Talent",19815
9189,Open,NA,Willis-Hernandez,CEMS,8/29/2024,FIN,Offshore,Core HR & Payroll,G8,10/4/2025,5/24/2026,0.7,bwilliams@example.com,Beth,Huffman,1/21/2021,UK/EUROPE - UK,Associate Consultant,04-Grade 4,AD,Offshore,Freshers Training,PM,85157
7275,Staffed,AMEA,Miller and Sons,Impl,12/23/2023,HCM,Offshore,Onboarding Journeys,G6,12/23/2024,6/3/2026,0.7,morganrobert@example.net,Joel,Mckay,7/5/2020,NA,Associate Consultant,07-Grade 7,SCM,Onsite,On Project - Partial,"ORC,Talent",56501
9136,Open,EUK,"Myers, Brown and Williams",CEMS,8/13/2024,HCM,Onsite,Core HR & Payroll,G10,5/6/2025,9/30/2026,0.8,lhooper@example.net,Richard,Huerta,6/22/2022,CORPORATE,Manager II - Projects,05-Grade 5,AD,Onsite,Freshers Training,"AP,AR",47875
2249,Staffed,EUK,Jones-Greer,Impl,4/28/2024,HCM,Onsite,Onboarding Journeys,G5,4/10/2025,1/8/2026,0.6,etran@example.com,Patricia,Mills,12/2/2021,NA,Sr. Consultant II,07-Grade 7,HCM,Offshore,Bench,"AP,AR",12760
5543,Open,NA,Henry-Welch,Impl,9/3/2024,FIN,Onsite,Core HR & Payroll,G8,11/18/2025,1/18/2026,0.7,wedwards@example.com,Steven,Stewart,6/4/2024,NA,Manager II - Projects,07-Grade 7,PRGM,Onsite,On Project - Partial,"Core HR,ORC,Absence",61852
3714,Staffed,EUK,"Jones, Jones and Kim",Impl,8/21/2024,FIN,Offshore,"Core HR,Talent",G5,4/19/2025,3/20/2026,1,danielsmith@example.com,Christopher,Larson,10/25/2024,CORPORATE,Consultant II,04-Grade 4,PRGM,Offshore,Bench,"AP,AR",40471
8102,Open,AMEA,Turner Ltd,Impl,8/25/2024,HCM,Onsite,Onboarding Journeys,T2,5/18/2025,9/30/2026,0.5,devin91@example.com,Jesus,Jackson,2/8/2023,AMEA - KSA,Sr. Consultant II,09-Grade 9,SCM,Onsite,Freshers Training,"ORC,Talent",16354
6859,Staffed,EUK,Schmidt-Johnson,Impl,3/2/2024,FIN,Offshore,Onboarding Journeys,T2,1/2/2025,7/8/2026,0.5,steve33@example.net,Jeffrey,Griffin,4/25/2024,AMEA - KSA,Consultant II,04-Grade 4,ERP Finance,Onsite,On Project - Fulltime,"Core HR,Talent",79503
3676,Open,AMEA,Shea-Morales,CEMS,7/4/2024,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,4/18/2025,3/18/2026,0.7,johnnyschmidt@example.com,Deborah,Lewis,8/21/2020,CORPORATE,Associate Consultant,04-Grade 4,ERP Finance,Onsite,On Project - Fulltime,"Core HR,ORC,Absence",63652
6837,Open,AMEA,Evans-Johnson,CEMS,7/13/2024,HCM,Onsite,Core HR & Payroll,G8,3/16/2025,3/29/2026,0.7,josephjohnson@example.com,John,Benitez,12/7/2020,AMEA - KSA,Consultant I,09-Grade 9,SCM,Onsite,On Project - Partial,"ORC,Talent",13100
8455,Open,NA,"Murphy, Roberts and Willis",CEMS,6/20/2024,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,10/3/2025,10/20/2026,0.9,leejennifer@example.net,Jean,Harrison,1/17/2022,NA,Manager II - Projects,05-Grade 5,PRGM,Onsite,Bench,"ORC,Talent",12014
6510,Staffed,AMEA,Abbott-Young,CEMS,3/31/2024,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,5/22/2025,12/6/2026,0.6,knightdaniel@example.net,Mia,Kirk,3/23/2020,UK/EUROPE - UK,Manager II - Projects,10-Grade 9,ERP Finance,Onsite,Bench,SQL,93473
7746,Staffed,EUK,Russell-Kennedy,CEMS,4/17/2024,HCM,Offshore,Onboarding Journeys,G10,8/19/2025,3/6/2026,0.7,amybrown@example.net,Jennifer,Hudson,9/26/2024,AMEA - KSA,Manager II - Projects,T2-Programmer Trainee,AD,Offshore,Bench,"AP,AR",79904
2007,Staffed,NA,Orozco-Hamilton,Impl,2/27/2024,FIN,Offshore,Onboarding Journeys,G8,1/26/2025,9/15/2026,0.8,megan48@example.net,Jerry,Hunter,10/1/2023,NA,Consultant I,05-Grade 5,PRGM,Offshore,On Project - Fulltime,SQL,61491
3220,Staffed,EUK,Livingston PLC,Impl,7/13/2024,HCM,Onsite,"Core HR,Talent",T2,5/15/2025,4/1/2026,0.7,barajasmercedes@example.net,Vicki,Aguirre,11/25/2021,NA,Sr. Consultant II,07-Grade 7,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",38487
4041,Open,NA,"Blanchard, Booker and Arroyo",Impl,3/12/2024,FIN,Onsite,Core HR & Payroll,G5,12/25/2024,4/26/2026,0.9,colinhenry@example.com,Courtney,Collins,4/30/2020,CORPORATE,Manager II - Projects,T2-Programmer Trainee,SCM,Onsite,Bench,"AP,AR",69590
4792,Staffed,EUK,Larson-Bowman,CEMS,12/23/2023,HCM,Offshore,Onboarding Journeys,G6,5/6/2025,10/6/2026,0.6,mgarcia@example.org,Donna,Watson,12/5/2022,AMEA - KSA,Manager II - Projects,07-Grade 7,PRGM,Onsite,Bench,SQL,98962
6594,Open,NA,Russell-Russo,CEMS,6/29/2024,HCM,Onsite,"Core HR,Talent",G6,12/10/2025,2/4/2026,0.9,nicholas62@example.org,Patricia,Weber,11/1/2022,NA,Consultant II,07-Grade 7,SCM,Offshore,On Project - Partial,"AP,AR",95518
7943,Staffed,AMEA,Garcia-Noble,CEMS,10/19/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,10/11/2025,2/9/2026,0.7,virginiataylor@example.net,Julie,Carroll,10/22/2024,NA,Manager II - Projects,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"ORC,Talent",61609
9240,Open,NA,Hall LLC,CEMS,4/13/2024,FIN,Offshore,Onboarding Journeys,G8,11/27/2025,8/8/2026,0.5,ishaw@example.net,Anita,Anderson,3/12/2023,CORPORATE,Consultant I,10-Grade 9,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",29940
5273,Open,NA,Powell-Simon,Impl,12/7/2024,FIN,Offshore,Redwood HCM - Core HR and ORC,T2,11/1/2025,6/27/2026,0.9,hooddaniel@example.com,Kevin,Campos,3/25/2020,NA,Sr. Consultant II,05-Grade 5,ERP Finance,Offshore,Freshers Training,"Core HR,Talent",39123
4275,Open,EUK,"Jones, Williams and Meza",Impl,4/10/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,4/21/2025,7/25/2026,0.8,jeremybrewer@example.org,Michelle,Beasley,1/27/2023,AMEA - KSA,Sr. Consultant II,T2-Programmer Trainee,ERP Finance,Offshore,On Project - Partial,SQL,36975
9077,Staffed,AMEA,"Mcintyre, Williams and Gardner",Impl,2/3/2024,HCM,Offshore,Redwood HCM - Core HR and ORC,T2,7/6/2025,8/12/2026,0.7,juliawilliams@example.com,Kenneth,Garrison,4/8/2023,UK/EUROPE - UK,Manager II - Projects,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"Core HR,ORC,Absence",53095
5000,Open,EUK,"Kelly, Bell and Burns",Impl,5/6/2024,HCM,Offshore,Core HR & Payroll,T2,12/23/2024,3/3/2026,0.5,fconway@example.com,David,Baker,8/14/2024,CORPORATE,Manager II - Projects,04-Grade 4,SCM,Onsite,On Project - Partial,SQL,43788
9113,Staffed,EUK,Robbins-Frederick,CEMS,12/21/2023,HCM,Offshore,Redwood HCM - Core HR and ORC,T2,7/29/2025,7/20/2026,0.7,stephanieweaver@example.com,Jennifer,Vargas,10/13/2024,UK/EUROPE - UK,Consultant II,09-Grade 9,AD,Offshore,On Project - Fulltime,"Core HR,Talent",68692
6408,Staffed,EUK,Gilbert and Sons,Impl,12/1/2024,FIN,Onsite,Redwood HCM - Core HR and ORC,T2,3/9/2025,4/26/2026,0.5,simmonsstephanie@example.com,Stacey,Moore,12/29/2021,UK/EUROPE - UK,Consultant II,04-Grade 4,ERP Finance,Offshore,On Project - Partial,"ORC,Talent",65142
3229,Staffed,EUK,Bowen Group,Impl,5/9/2024,FIN,Offshore,Redwood HCM - Core HR and ORC,G5,9/26/2025,3/13/2026,0.7,eugene01@example.com,Frank,Wilson,11/6/2024,UK/EUROPE - UK,Consultant I,T2-Programmer Trainee,ERP Finance,Onsite,Bench,"Core HR,Talent",29598
7727,Staffed,NA,Trujillo PLC,CEMS,2/29/2024,FIN,Offshore,Core HR & Payroll,G10,6/28/2025,9/20/2026,0.6,oli@example.com,Erin,Russell,3/26/2020,CORPORATE,Consultant I,04-Grade 4,AD,Onsite,Bench,"Core HR,ORC,Absence",20292
7888,Staffed,AMEA,Johnson-Rivera,Impl,12/2/2024,HCM,Onsite,Onboarding Journeys,T2,4/16/2025,6/30/2026,0.9,fconway@example.com,David,Baker,8/14/2024,CORPORATE,Manager II - Projects,04-Grade 4,SCM,Onsite,On Project - Partial,SQL,43788
4158,Staffed,EUK,Gomez-Hutchinson,CEMS,8/31/2024,HCM,Offshore,Onboarding Journeys,G10,4/8/2025,7/7/2026,0.5,nicholas62@example.org,Patricia,Weber,11/1/2022,NA,Consultant II,07-Grade 7,SCM,Offshore,On Project - Partial,"AP,AR",95518
7984,Open,NA,"Logan, Serrano and Smith",CEMS,5/29/2024,FIN,Offshore,"Core HR,Talent",G10,9/25/2025,1/20/2026,0.9,michelle25@example.com,Allison,Wright,12/17/2022,UK/EUROPE - UK,Associate Consultant,T2-Programmer Trainee,ERP Finance,Offshore,On Project - Fulltime,"AP,AR",71120
5982,Staffed,EUK,Rose-Stein,CEMS,9/1/2024,FIN,Offshore,Redwood HCM - Core HR and ORC,G10,6/19/2025,3/25/2026,0.6,lhooper@example.net,Richard,Huerta,6/22/2022,CORPORATE,Manager II - Projects,05-Grade 5,AD,Onsite,Freshers Training,"AP,AR",47875
